"STATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00440766","2015-10-18",,,"0.00","0.0","0.0","53","29","30",,,,,,
"USC00440766","2015-10-19",,,"0.00","0.0","0.0","52","26","27",,,,,,
"USC00440766","2015-10-20",,,"0.00","0.0","0.0","60","27","31",,,,,,
"USC00440766","2015-10-21",,,"0.00","0.0","0.0","69","31","35",,,,,,
"USC00440766","2015-10-22",,,"0.00","0.0","0.0","74","35","37",,,,,,
"USC00440766","2015-10-23",,,"0.00","0.0","0.0","75","37","45",,,,,,
"USC00440766","2015-10-24",,,"0.00","0.0","0.0","79","45","54",,,,,,
"USC00440766","2015-10-25",,,"0.00","0.0","0.0","63","54","55",,,,,,
"USC00440766","2015-10-26",,,"0.01","0.0","0.0","63","49","49",,,,,,
"USC00440766","2015-10-27",,,"0.14","0.0","0.0","52","41","41",,,,,,
"USC00440766","2015-10-28",,,"1.16","0.0","0.0","53","41","53","    1",,,,,
"USC00440766","2015-10-29",,,"0.21","0.0","0.0","70","48","53","    1",,,,,
"USC00440766","2015-10-30",,,"0.00","0.0","0.0","63","39","40",,,,,,
"USC00440766","2015-10-31",,,"0.00","0.0","0.0","54","30","32",,,,,,
"USC00440766","2015-11-01",,,"0.02","0.0","0.0","56","32","51",,,,,,
"USC00440766","2015-11-02",,,"0.06","0.0","0.0","66","50","55",,,,,,
"USC00440766","2015-11-03",,,"0.04","0.0","0.0","57","51","52",,,,,,
"USC00440766","2015-11-04",,,"0.00","0.0","0.0","66","51","57",,,,,,
"USC00440766","2015-11-05",,,"0.00","0.0","0.0","70","55","56",,,,,,
"USC00440766","2015-11-06",,,"0.00","0.0","0.0","75","54","55","    1",,,,,
"USC00440766","2015-11-07",,,"0.04","0.0","0.0","77","55","59",,,,,,
"USC00440766","2015-11-08",,,"0.20","0.0","0.0","61","33","33",,,,,,
"USC00440766","2015-11-09",,,"0.04","0.0","0.0","52","32","37","    1",,,,,
"USC00440766","2015-11-10",,,"0.99","0.0","0.0","50","37","49","    1",,,,,
"USC00440766","2015-11-11",,,"0.00","0.0","0.0","62","42","44","    1",,,,,
"USC00440766","2015-11-12",,,"0.00","0.0","0.0","63","39","48",,,,,,
"USC00440766","2015-11-13",,,"0.00","0.0","0.0","66","42","42",,,,,,
"USC00440766","2015-11-14",,,"0.00","0.0","0.0","53","34","34",,,,,,
"USC00440766","2015-11-15",,,"0.00","0.0","0.0","52","27","27",,,,,,
"USC00440766","2015-11-16",,,"0.00","0.0","0.0","61","27","29",,,,,,
"USC00440766","2015-11-17",,,"0.00","0.0","0.0","56","29","43",,,,,,
"USC00440766","2015-11-18",,,"0.00","0.0","0.0","56","43","49","    1",,,,,
"USC00440766","2015-11-19",,,"1.86","0.0","0.0","57","49","56","    1",,,,,
"USC00440766","2015-11-20",,,"0.00","0.0","0.0","69","39","39","    1",,,,,
"USC00440766","2015-11-21",,,"0.00","0.0","0.0","52","25","25",,,,,,
"USC00440766","2015-11-22",,,"0.00","0.0","0.0","52","25","32",,,,,,
"USC00440766","2015-11-23",,,"0.00","0.0","0.0","41","25","26",,,,,,
"USC00440766","2015-11-24",,,"0.00","0.0","0.0","42","22","22",,,,,,
"USC00440766","2015-11-25",,,"0.00","0.0","0.0","53","22","25",,,,,,
"USC00440766","2015-11-26",,,"0.00","0.0","0.0","53","25","34",,,,,,
"USC00440766","2015-11-27",,,"0.00","0.0","0.0","60","34","44",,,,,,
"USC00440766","2015-11-28",,,"0.00","0.0","0.0","64","39","40","    1",,,,,
"USC00440766","2015-11-29",,,"0.01","0.0","0.0","64","40","51","    1",,,,,
"USC00440766","2015-11-30",,,"0.39","0.0","0.0","60","42","42",,,,,,
"USC00440766","2015-12-01",,,"0.93","0.0","0.0","42","38","40","    1",,,,,
"USC00440766","2015-12-02",,,"1.09","0.0","0.0","54","40","54","    1",,,,,
"USC00440766","2015-12-03",,,"0.15","0.0","0.0","57","33","34",,,,,,
"USC00440766","2015-12-04",,,"0.00","0.0","0.0","44","23","23",,,,,,
"USC00440766","2015-12-05",,,"0.00","0.0","0.0","50","21","21",,,,,,
"USC00440766","2015-12-06",,,"0.00","0.0","0.0","54","20","20","    1",,,,,
"USC00440766","2015-12-07",,,"0.00","0.0","0.0","54","20","30","    1",,,,,
"USC00440766","2015-12-08",,,"0.06","0.0","0.0","50","29","29","    1",,,,,
"USC00440766","2015-12-09",,,"0.00","0.0","0.0","56","28","29","    1",,,,,
"USC00440766","2015-12-10",,,"0.01","0.0","0.0","55","28","37","    1",,,,,
"USC00440766","2015-12-11",,,"0.00","0.0","0.0","60","36","37","    1",,,,,
"USC00440766","2015-12-12",,,"0.00","0.0","0.0","67","37","47","    1",,,,,
"USC00440766","2015-12-13",,,"0.00","0.0","0.0","71","41","41","    1",,,,,
"USC00440766","2015-12-14",,,"0.00","0.0","0.0","66","41","60",,,,,,
"USC00440766","2015-12-15",,,"0.02","0.0","0.0","65","50","50",,,,,,
"USC00440766","2015-12-16",,,"0.00","0.0","0.0","62","31","32","    1",,,,,
"USC00440766","2015-12-17",,,"0.19","0.0","0.0","59","32","44",,,,,,
"USC00440766","2015-12-18",,,"0.64","0.0","0.0","52","38","38","    1",,,,,
"USC00440766","2015-12-19",,,"0.00","0.0","0.0","39","23","25",,,,,,
"USC00440766","2015-12-20",,,"0.00","0.0","0.0","40","25","25",,,,,,
"USC00440766","2015-12-21",,,"0.00","0.0","0.0","50","25","31",,,,,,
"USC00440766","2015-12-22",,,"0.18","0.0","0.0","53","30","50",,,,,,
"USC00440766","2015-12-23",,,"0.29","0.0","0.0","62","50","52",,,,,,
"USC00440766","2015-12-24",,,"0.76","0.0","0.0","62","52","61",,"    1",,,,
"USC00440766","2015-12-25",,,"0.44","0.0","0.0","64","51","51","    1",,,,,
"USC00440766","2015-12-26",,,"0.30","0.0","0.0","62","51","54","    1",,,,,
"USC00440766","2015-12-27",,,"0.00","0.0","0.0","59","51","56","    1",,,,,
"USC00440766","2015-12-28",,,"0.00","0.0","0.0","73","52","56","    1",,,,,
"USC00440766","2015-12-29",,,"0.27","0.0","0.0","56","36","40","    1",,,,,
"USC00440766","2015-12-30",,,"0.00","0.0","0.0","65","40","46","    1",,,,,
"USC00440766","2015-12-31",,,"0.18","0.0","0.0","53","46","48","    1",,,,,
"USC00440766","2016-01-01",,,"0.00","0.0","0.0","51","33","33",,,,,,
"USC00440766","2016-01-02",,,"0.00","0.0","0.0","39","26","26",,,,,,
"USC00440766","2016-01-03",,,"0.00","0.0","0.0","46","24","28",,,,,,
"USC00440766","2016-01-04",,,"0.00","0.0","0.0","47","25","28",,,"    1",,,
"USC00440766","2016-01-05",,,"0.00","0.0","0.0","30","14","14",,,,,,
"USC00440766","2016-01-06",,,"0.00","0.0","0.0","34","10","10",,,,,,
"USC00440766","2016-01-07",,,"0.00","0.0","0.0","44","10","17",,,,,,
"USC00440766","2016-01-08",,,"0.00","0.0","0.0","53","16","30",,,,,,
"USC00440766","2016-01-09",,,"0.10","0.0","0.0","38","30","37","    1",,,,,
"USC00440766","2016-01-10",,,"0.53","0.0","0.0","43","37","43","    1",,,,,
"USC00440766","2016-01-11",,,"0.01","0.0","0.0","48","16","16",,,,,,
"USC00440766","2016-01-12",,,"0.00","0.0","0.0","34","16","25",,,,,,
"USC00440766","2016-01-13",,,"0.00","0.0","0.0","39","14","14",,,,,,
"USC00440766","2016-01-14",,,"0.00","0.0","0.0","36","13","35",,,,,,
"USC00440766","2016-01-15",,,"0.00","0.0","0.0","52","23","24",,,,,,
"USC00440766","2016-01-16",,,"0.46","0.0","0.0","45","23","40","    1",,,,,
"USC00440766","2016-01-17",,,"0.00","0.0","0.0","46","29","30",,,,,,
"USC00440766","2016-01-18",,,"0.08","0.8","0.0","34","12","12",,,,,,
"USC00440766","2016-01-19",,,"0.00","0.0","0.0","19","8","8",,,,,,
"USC00440766","2016-01-20",,,"0.00","0.0","0.0","21","7","11",,,,,,
"USC00440766","2016-01-21",,,"0.02","0.4","0.0","28","11","21",,,,,,
"USC00440766","2016-01-22",,,"0.18","1.5","1.0","36","17","17",,,,,,
"USC00440766","2016-01-23",,,"1.02","11.0","11.0","19","16","19","    1",,,,,
"USC00440766","2016-01-24",,,"0.02","0.5","10.0","22","16","17",,,,,,
"USC00440766","2016-01-25",,,"0.00","0.0","10.0","37","12","14",,,,,,
"USC00440766","2016-01-26",,,"0.00","0.0","10.0","47","12","33",,,,,,
"USC00440766","2016-01-27",,,"0.02","0.0","7.0","44","31","31",,,,,,
"USC00440766","2016-01-28",,,"0.00","0.0","7.0","40","13","16","    1",,,,,
"USC00440766","2016-01-29",,,"0.00","0.0","6.0","45","16","34",,,,,,
"USC00440766","2016-01-30",,,"0.00","0.0","6.0","37","17","22",,,,,,
"USC00440766","2016-01-31",,,"0.00","0.0","3.0","51","22","25",,,,,,
"USC00440766","2016-02-01",,,"0.00","0.0","3.0","61","24","34",,,,,,
"USC00440766","2016-02-02",,,"0.16","0.0","1.0","57","33","41","    1",,,,,
"USC00440766","2016-02-03",,,"0.03","0.0","0.0","46","40","44","    1",,,,,
"USC00440766","2016-02-04",,,"1.03","0.0","0.0","51","38","39","    1",,,,,
"USC00440766","2016-02-05",,,"0.00","0.0","0.0","44","26","26",,,,,,
"USC00440766","2016-02-06",,,"0.00","0.0","0.0","38","17","19",,,,,,
"USC00440766","2016-02-07",,,"0.00","0.0","0.0","40","19","22",,,,,,
"USC00440766","2016-02-08",,,"0.00","0.0","0.0","47","21","22",,,,,,
"USC00440766","2016-02-09",,,"0.10","0.8","1.0","41","21","26",,,,,,
"USC00440766","2016-02-10",,,"0.00","0.0","1.0","28","18","19",,,,,,
"USC00440766","2016-02-11",,,"0.00","0.0","0.0","22","12","13",,,,,,
"USC00440766","2016-02-12",,,"0.00","0.0","0.0","27","13","18",,,,,,
"USC00440766","2016-02-13",,,"0.00","0.0","0.0","30","12","12",,,,,,
"USC00440766","2016-02-14",,,"0.00","0.0","0.0","20","5","6",,,,,,
"USC00440766","2016-02-15",,,"0.57","6.5","7.0","23","6","15",,,,,,
"USC00440766","2016-02-16",,,"1.29","2.5","6.0","33","15","32",,,,,,
"USC00440766","2016-02-17",,,"0.00","0.0","5.0","40","29","29",,,,,,
"USC00440766","2016-02-18",,,"0.00","0.0","4.0","41","28","30",,,,,,
"USC00440766","2016-02-19",,,"0.00","0.0","3.0","40","22","24",,,,,,
"USC00440766","2016-02-20",,,"0.00","0.0","1.0","47","23","39",,,,,,
"USC00440766","2016-02-21",,,"0.00","0.0","0.0","61","37","39","    1",,,,,
"USC00440766","2016-02-22",,,"0.25","0.0","0.0","56","39","40","    1",,,,,
"USC00440766","2016-02-23",,,"0.55","0.0","0.0","46","37","37",,,,,,
"USC00440766","2016-02-24",,,"0.39","0.0","0.0","43","37","38","    1",,,,,
"USC00440766","2016-02-25",,,"0.33","0.0","0.0","64","33","33","    1","    1",,,,
"USC00440766","2016-02-26",,,"0.00","0.0","0.0","38","27","27",,,,,,
"USC00440766","2016-02-27",,,"0.00","0.0","0.0","33","27","28",,,,,,
"USC00440766","2016-02-28",,,"0.00","0.0","0.0","46","26","28",,,,,,
"USC00440766","2016-02-29",,,"0.00","0.0","0.0","65","28","51",,,,,,
"USC00440766","2016-03-01",,,"0.00","0.0","0.0","61","26","27",,,,,,
"USC00440766","2016-03-02",,,"0.51","0.0","0.0","66","27","30",,,,,,
"USC00440766","2016-03-03",,,"0.00","0.0","0.0","34","21","24",,,,,,
"USC00440766","2016-03-04",,,"0.10","1.0","1.0","39","24","29",,,,,,
"USC00440766","2016-03-05",,,"0.00","0.0","0.0","40","25","25",,,,,,
"USC00440766","2016-03-06",,,"0.10","0.0","0.0","49","25","35",,,,,,
"USC00440766","2016-03-07",,,"0.00","0.0","0.0","52","27","28",,,,,,
"USC00440766","2016-03-08",,,"0.00","0.0","0.0","68","28","38",,,,,,
"USC00440766","2016-03-09",,,"0.00","0.0","0.0","74","34","35",,,,,,
"USC00440766","2016-03-10",,,"0.00","0.0","0.0","73","35","50",,,,,,
"USC00440766","2016-03-11",,,"0.00","0.0","0.0","74","50","62",,,,,,
"USC00440766","2016-03-12",,,"0.00","0.0","0.0","70","55","55",,,,,,
"USC00440766","2016-03-13",,,"0.00","0.0","0.0","73","53","54",,,,,,
"USC00440766","2016-03-14",,,"0.50","0.0","0.0","62","53","54",,,,,,
"USC00440766","2016-03-15",,,"0.73","0.0","0.0","68","50","51",,"    1",,,,
"USC00440766","2016-03-16",,,"0.00","0.0","0.0","71","44","45",,,,,,
"USC00440766","2016-03-17",,,"0.00","0.0","0.0","77","41","41",,,,,,
"USC00440766","2016-03-18",,,"0.00","0.0","0.0","66","33","33",,,,,,
"USC00440766","2016-03-19",,,"0.00","0.0","0.0","63","33","47",,,,,,
"USC00440766","2016-03-20",,,"0.31","0.0","0.0","48","34","35","    1",,"    1",,,
"USC00440766","2016-03-21",,,"0.00","0.0","0.0","39","31","31",,,,,,
"USC00440766","2016-03-22",,,"0.00","0.0","0.0","48","28","31",,,,,,
"USC00440766","2016-03-23",,,"0.00","0.0","0.0","61","31","35",,,,,,
"USC00440766","2016-03-24",,,"0.00","0.0","0.0","73","35","37",,,,,,
"USC00440766","2016-03-25",,,"0.00","0.0","0.0","71","37","55",,,,,,
"USC00440766","2016-03-26",,,"0.13","0.0","0.0","63","34","34",,,,,,
"USC00440766","2016-03-27",,,"0.00","0.0","0.0","59","34","46",,,,,,
"USC00440766","2016-03-28",,,"0.17","0.0","0.0","57","46","50","    1",,,,,
"USC00440766","2016-03-29",,,"0.01","0.0","0.0","58","41","41","    1",,,,,
"USC00440766","2016-03-30",,,"0.00","0.0","0.0","59","30","31",,,,,,
"USC00440766","2016-03-31",,,"0.00","0.0","0.0","65","31","55",,,,,,
"USC00440766","2016-04-01",,,"0.36","0.0","0.0","63","54","54",,,,,,
"USC00440766","2016-04-02",,,"0.04","0.0","0.0","74","49","49",,,,,,
"USC00440766","2016-04-03",,,"0.00","0.0","0.0","57","28","29",,,,,,
"USC00440766","2016-04-04",,,"0.00","0.0","0.0","58","29","39",,,,,,
"USC00440766","2016-04-05",,,"0.00","0.0","0.0","71","28","28",,,,,,
"USC00440766","2016-04-06",,,"0.00","0.0","0.0","47","24","25",,,,,,
"USC00440766","2016-04-07",,,"0.19","0.0","0.0","53","25","42",,,,,,
"USC00440766","2016-04-08",,,"0.03","0.0","0.0","58","35","35",,,,"    1",,
"USC00440766","2016-04-09",,,"0.10","0.6","0.0","49","27","28",,,,,,
"USC00440766","2016-04-10",,,"0.00","0.0","0.0","37","19","19",,,,,,
"USC00440766","2016-04-11",,,"0.00","0.0","0.0","59","19","44",,,,,,
"USC00440766","2016-04-12",,,"0.00","0.0","0.0","67","44","54",,,,,,
"USC00440766","2016-04-13",,,"0.01","0.0","0.0","61","31","32",,,,,,
"USC00440766","2016-04-14",,,"0.00","0.0","0.0","62","32","37",,,,,,
"USC00440766","2016-04-15",,,"0.00","0.0","0.0","64","34","34",,,,,,
"USC00440766","2016-04-16",,,"0.00","0.0","0.0","63","31","31",,,,,,
"USC00440766","2016-04-17",,,"0.00","0.0","0.0","67","31","34",,,,,,
"USC00440766","2016-04-18",,,"0.00","0.0","0.0","76","34","38",,,,,,
"USC00440766","2016-04-19",,,"0.00","0.0","0.0","83","38","44",,,,,,
"USC00440766","2016-04-20",,,"0.00","0.0","0.0","81","44","53",,,,,,
"USC00440766","2016-04-21",,,"0.00","0.0","0.0","72","47","52",,,,,,
"USC00440766","2016-04-22",,,"0.06","0.0","0.0","73","52","56",,,,,,
"USC00440766","2016-04-23",,,"0.35","0.0","0.0","63","49","49",,,,,,
"USC00440766","2016-04-24",,,"0.00","0.0","0.0","67","37","37",,,,,,
"USC00440766","2016-04-25",,,"0.00","0.0","0.0","76","37","44","    1",,,,,
"USC00440766","2016-04-26",,,"0.00","0.0","0.0","79","44","51",,,,,,
"USC00440766","2016-04-27",,,"0.13","0.0","0.0","80","51","57",,"    1",,,,
"USC00440766","2016-04-28",,,"0.03","0.0","0.0","78","57","59",,,,,,
"USC00440766","2016-04-29",,,"0.26","0.0","0.0","81","53","55",,"    1",,,,
"USC00440766","2016-04-30",,,"0.00","0.0","0.0","79","54","54","    1",,,,,
"USC00440766","2016-05-01",,,"0.56","0.0","0.0","58","51","53","    1",,,,,
"USC00440766","2016-05-02",,,"0.74","0.0","0.0","77","53","55","    1","    1",,,,
"USC00440766","2016-05-03",,,"0.61","0.0","0.0","78","55","56","    1","    1",,,,
"USC00440766","2016-05-04",,,"0.15","0.0","0.0","70","46","50",,,,,,
"USC00440766","2016-05-05",,,"0.00","0.0","0.0","63","46","46",,,,,,
"USC00440766","2016-05-06",,,"0.49","0.0","0.0","47","41","47",,,,,,
"USC00440766","2016-05-07",,,"0.00","0.0","0.0","61","47","49",,,,,,
"USC00440766","2016-05-08",,,"0.07","0.0","0.0","72","49","60",,,,,,
"USC00440766","2016-05-09",,,"0.00","0.0","0.0","68","46","50",,,,,,
"USC00440766","2016-05-10",,,"0.06","0.0","0.0","77","50","58",,,,,,
"USC00440766","2016-05-11",,,"0.40","0.0","0.0","77","56","56",,"    1",,,,
"USC00440766","2016-05-12",,,"0.03","0.0","0.0","77","56","60",,,,,,
"USC00440766","2016-05-13",,,"0.16","0.0","0.0","79","58","60","    1",,,,,
"USC00440766","2016-05-14",,,"0.01","0.0","0.0","71","44","45","    1",,,,,
"USC00440766","2016-05-15",,,"0.07","0.0","0.0","69","39","40",,,,,,
"USC00440766","2016-05-16",,,"0.00","0.0","0.0","58","38","39",,,,,,
"USC00440766","2016-05-17",,,"0.01","0.0","0.0","61","39","51",,,,,,
"USC00440766","2016-05-18",,,"0.20","0.0","0.0","62","50","50","    1",,,,,
"USC00440766","2016-05-19",,,"0.07","0.0","0.0","54","50","50",,,,,,
"USC00440766","2016-05-20",,,"0.02","0.0","0.0","62","46","49","    1",,,,,
"USC00440766","2016-05-21",,,"0.69","0.0","0.0","61","49","54",,,,,,
"USC00440766","2016-05-22",,,"0.01","0.0","0.0","73","53","53",,,,,,
"USC00440766","2016-05-23",,,"0.04","0.0","0.0","68","46","47",,,,,,
"USC00440766","2016-05-24",,,"0.03","0.0","0.0","67","44","46",,,,,,
"USC00440766","2016-05-25",,,"0.00","0.0","0.0","78","46","49",,,,,,
"USC00440766","2016-05-26",,,"0.07","0.0","0.0","81","49","61",,,,,,
"USC00440766","2016-05-27",,,"0.17","0.0","0.0","80","58","59","    1","    1",,,,
"USC00440766","2016-05-28",,,"0.00","0.0","0.0","83","57","58","    1",,,,,
"USC00440766","2016-05-29",,,"0.00","0.0","0.0","83","58","61",,,,,,
"USC00440766","2016-05-30",,,"0.08","0.0","0.0","72","56","57","    1",,,,,
"USC00440766","2016-05-31",,,"0.02","0.0","0.0","81","57","60","    1",,,,,
"USC00440766","2016-06-01",,,"0.00","0.0","0.0","82","59","60","    1",,,,,
"USC00440766","2016-06-02",,,"0.00","0.0","0.0","83","59","61","    1",,,,,
"USC00440766","2016-06-03",,,"0.00","0.0","0.0","82","61","64","    1",,,,,
"USC00440766","2016-06-04",,,"0.04","0.0","0.0","81","61","61","    1",,,,,
"USC00440766","2016-06-05",,,"0.61","0.0","0.0","83","61","65","    1","    1",,,,
"USC00440766","2016-06-06",,,"0.06","0.0","0.0","77","58","59","    1",,,,,
"USC00440766","2016-06-07",,,"0.00","0.0","0.0","80","56","61","    1",,,,,
"USC00440766","2016-06-08",,,"0.00","0.0","0.0","80","53","58",,,,,,
"USC00440766","2016-06-09",,,"0.00","0.0","0.0","72","43","47",,,,,,
"USC00440766","2016-06-10",,,"0.00","0.0","0.0","77","47","54",,,,,,
"USC00440766","2016-06-11",,,"0.00","0.0","0.0","82","54","60",,,,,,
"USC00440766","2016-06-12",,,"0.00","0.0","0.0","89","60","70",,,,,,
"USC00440766","2016-06-13",,,"0.12","0.0","0.0","87","48","49",,,,,,
"USC00440766","2016-06-14",,,"0.00","0.0","0.0","81","49","54",,,,,,
"USC00440766","2016-06-15",,,"0.00","0.0","0.0","87","54","64",,,,,,
"USC00440766","2016-06-16",,,"0.26","0.0","0.0","86","64","66","    1","    1",,,,
"USC00440766","2016-06-17",,,"0.07","0.0","0.0","87","63","65",,"    1",,,,
"USC00440766","2016-06-18",,,"0.23","0.0","0.0","77","50","52",,,,,,
"USC00440766","2016-06-19",,,"0.00","0.0","0.0","78","48","49",,,,,,
"USC00440766","2016-06-20",,,"0.00","0.0","0.0","79","48","50",,,,,,
"USC00440766","2016-06-21",,,"0.00","0.0","0.0","83","50","67",,,,,,
"USC00440766","2016-06-22",,,"0.24","0.0","0.0","79","61","62",,,,,,
"USC00440766","2016-06-23",,,"0.00","0.0","0.0","79","62","68","    1",,,,,
"USC00440766","2016-06-24",,,"1.51","0.0","0.0","87","63","64","    1","    1",,,,
"USC00440766","2016-06-25",,,"0.00","0.0","0.0","83","60","61",,,,,,
"USC00440766","2016-06-26",,,"0.00","0.0","0.0","82","60","61",,,,,,
"USC00440766","2016-06-27",,,"0.00","0.0","0.0","82","60","61",,,,,,
"USC00440766","2016-06-28",,,"0.13","0.0","0.0","83","61","65","    1","    1",,,,
"USC00440766","2016-06-29",,,"0.01","0.0","0.0","85","58","61","    1",,,,,
"USC00440766","2016-06-30",,,"0.00","0.0","0.0","81","59","63",,,,,,
"USC00440766","2016-07-01",,,"0.00","0.0","0.0","78","62","63","    1",,,,,
"USC00440766","2016-07-02",,,"0.00","0.0","0.0","84","60","61","    1",,,,,
"USC00440766","2016-07-03",,,"0.01","0.0","0.0","83","61","67","    1",,,,,
"USC00440766","2016-07-04",,,"0.18","0.0","0.0","69","63","63","    1",,,,,
"USC00440766","2016-07-05",,,"1.53","0.0","0.0","80","63","68",,"    1",,,,
"USC00440766","2016-07-06",,,"0.07","0.0","0.0","85","66","68",,,,,,
"USC00440766","2016-07-07",,,"0.06","0.0","0.0","85","65","66",,,,,,
"USC00440766","2016-07-08",,,"0.19","0.0","0.0","78","63","65",,,,,,
"USC00440766","2016-07-09",,,"0.04","0.0","0.0","84","64","67",,"    1",,,,
"USC00440766","2016-07-10",,,"0.05","0.0","0.0","82","61","64","    1",,,,,
"USC00440766","2016-07-11",,,"0.00","0.0","0.0","81","60","61",,,,,,
"USC00440766","2016-07-12",,,"0.00","0.0","0.0","85","61","67",,,,,,
"USC00440766","2016-07-13",,,"0.03","0.0","0.0","83","64","66","    1",,,,,
"USC00440766","2016-07-14",,,"0.63","0.0","0.0","84","65","65","    1","    1",,,,
"USC00440766","2016-07-15",,,"0.86","0.0","0.0","84","65","67","    1","    1",,,,
"USC00440766","2016-07-16",,,"0.00","0.0","0.0","82","62","62","    1",,,,,
"USC00440766","2016-07-17",,,"0.25","0.0","0.0","84","61","62","    1","    1",,,,
"USC00440766","2016-07-18",,,"0.00","0.0","0.0","87","62","66","    1",,,,,
"USC00440766","2016-07-19",,,"0.00","0.0","0.0","86","66","70",,,,,,
"USC00440766","2016-07-20",,,"0.00","0.0","0.0","86","62","62",,,,,,
"USC00440766","2016-07-21",,,"0.00","0.0","0.0","85","60","61",,,,,,
"USC00440766","2016-07-22",,,"0.00","0.0","0.0","87","59","62",,,,,,
"USC00440766","2016-07-23",,,"0.00","0.0","0.0","88","62","64",,,,,,
"USC00440766","2016-07-24",,,"0.00","0.0","0.0","92","64","66",,,,,,
"USC00440766","2016-07-25",,,"0.05","0.0","0.0","93","66","67",,,,,,
"USC00440766","2016-07-26",,,"0.03","0.0","0.0","89","67","69","    1",,,,,
"USC00440766","2016-07-27",,,"0.00","0.0","0.0","90","68","69",,,,,,
"USC00440766","2016-07-28",,,"0.34","0.0","0.0","89","69","70","    1","    1",,,,
"USC00440766","2016-07-29",,,"0.42","0.0","0.0","86","66","66","    1","    1",,,,
"USC00440766","2016-07-30",,,"0.10","0.0","0.0","84","66","67","    1",,,,,
"USC00440766","2016-07-31",,,"0.02","0.0","0.0","84","65","66","    1",,,,,
"USC00440766","2016-08-01",,,"0.00","0.0","0.0","87","65","66","    1",,,,,
"USC00440766","2016-08-02",,,"0.00","0.0","0.0","86","66","68",,,,,,
"USC00440766","2016-08-03",,,"1.08","0.0","0.0","83","68","69","    1",,,,,
"USC00440766","2016-08-04",,,"1.09","0.0","0.0","71","64","64","    1",,,,,
"USC00440766","2016-08-05",,,"0.28","0.0","0.0","70","64","67","    1",,,,,
"USC00440766","2016-08-06",,,"0.59","0.0","0.0","80","65","66","    1","    1",,,,
"USC00440766","2016-08-07",,,"0.01","0.0","0.0","87","66","67","    1",,,,,
"USC00440766","2016-08-08",,,"0.09","0.0","0.0","77","66","66","    1",,,,,
"USC00440766","2016-08-09",,,"0.02","0.0","0.0","70","64","65","    1",,,,,
"USC00440766","2016-08-10",,,"0.42","0.0","0.0","82","65","68","    1",,,,,
"USC00440766","2016-08-11",,,"0.00","0.0","0.0","85","66","66",,,,,,
"USC00440766","2016-08-12",,,"0.00","0.0","0.0","87","66","67",,,,,,
"USC00440766","2016-08-13",,,"0.00","0.0","0.0","87","67","69","    1",,,,,
"USC00440766","2016-08-14",,,"0.01","0.0","0.0","87","67","68","    1",,,,,
"USC00440766","2016-08-15",,,"0.00","0.0","0.0","88","67","68","    1",,,,,
"USC00440766","2016-08-16",,,"0.04","0.0","0.0","88","67","68","    1",,,,,
"USC00440766","2016-08-17",,,"0.00","0.0","0.0","87","65","65","    1","    1",,,,
"USC00440766","2016-08-18",,,"0.13","0.0","0.0","87","65","68","    1","    1",,,,
"USC00440766","2016-08-19",,,"0.08","0.0","0.0","81","67","67","    1",,,,,
"USC00440766","2016-08-20",,,"0.07","0.0","0.0","78","64","65","    1",,,,,
"USC00440766","2016-08-21",,,"0.10","0.0","0.0","83","65","68","    1",,,,,
"USC00440766","2016-08-22",,,"0.14","0.0","0.0","76","56","57","    1",,,,,
"USC00440766","2016-08-23",,,"0.00","0.0","0.0","76","54","55","    1",,,,,
"USC00440766","2016-08-24",,,"0.00","0.0","0.0","80","55","58","    1",,,,,
"USC00440766","2016-08-25",,,"0.00","0.0","0.0","80","58","63","    1",,,,,
"USC00440766","2016-08-26",,,"0.00","0.0","0.0","87","63","65","    1",,,,,
"USC00440766","2016-08-27",,,"0.00","0.0","0.0","90","65","66","    1",,,,,
"USC00440766","2016-08-28",,,"0.00","0.0","0.0","89","64","64",,,,,,
"USC00440766","2016-08-29",,,"0.00","0.0","0.0","87","60","61","    1",,,,,
"USC00440766","2016-08-30",,,"0.00","0.0","0.0","87","60","63","    1",,,,,
"USC00440766","2016-08-31",,,"0.01","0.0","0.0","85","63","65","    1",,,,,
"USC00440766","2016-09-01",,,"0.35","0.0","0.0","88","63","63","    1","    1",,,,
"USC00440766","2016-09-02",,,"0.10","0.0","0.0","79","59","63","    1",,,,,
"USC00440766","2016-09-03",,,"0.00","0.0","0.0","70","50","50",,,,,,
"USC00440766","2016-09-04",,,"0.00","0.0","0.0","79","50","53","    1",,,,,
"USC00440766","2016-09-05",,,"0.00","0.0","0.0","80","53","54","    1",,,,,
"USC00440766","2016-09-06",,,"0.00","0.0","0.0","83","53","55",,,,,,
"USC00440766","2016-09-07",,,"0.00","0.0","0.0","86","54","61","    1",,,,,
"USC00440766","2016-09-08",,,"0.00","0.0","0.0","87","61","62",,,,,,
"USC00440766","2016-09-09",,,"0.00","0.0","0.0","88","62","63","    1",,,,,
"USC00440766","2016-09-10",,,"0.00","0.0","0.0","88","63","64","    1",,,,,
"USC00440766","2016-09-11",,,"0.00","0.0","0.0","88","64","67","    1",,,,,
"USC00440766","2016-09-12",,,"0.00","0.0","0.0","80","53","54",,,,,,
"USC00440766","2016-09-13",,,"0.00","0.0","0.0","80","54","63",,,,,,
